conversation_id,aantal_vragen,aantal_beantwoord,percentage_beantwoord,eindoordeel,uitleg
9767b7af-4c01-45b0-892a-8a1ae678663d,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
976a19b1-a2ba-4147-b5e8-0741839c3a31,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97754c8b-5209-41b5-a1fa-f16db30362f6,4,1,25.0,Deels beantwoord,1 van de 4 vragen zijn beantwoord.
9775dbda-b63f-4d3b-a923-606aa0497032,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9776d421-fa2d-4056-bc7a-53d54b585698,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
977983d4-a2fe-4df1-9b10-147c0350e266,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9779fc93-0c51-48d1-aa0c-0c45533348f6,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
977d6803-8e77-4cd0-bb1a-4e71a39eb106,2,0,0.0,Niet beantwoord,0 van de 2 vragen zijn beantwoord.
977dc5cd-0585-4d72-a2de-230d4f45a7f1,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9782fa23-78a5-4c9b-bc31-1a130038d21d,4,0,0.0,Niet beantwoord,0 van de 4 vragen zijn beantwoord.
9783b625-f3ab-4007-986a-ab83233f394c,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
9784039b-997d-4aa7-a184-371a7be0b2a0,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
978a8b49-c33e-4c76-b7d3-8e46e83eff19,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
978a8ba1-5118-4869-96de-2214c95a1812,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
978c475b-b0a6-4b71-8927-72bfbbaebecf,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
978e3172-5f7f-45ef-8ff8-8109aaa5ab08,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
978e8f4f-225a-4248-a12c-3b3548184c5b,2,0,0.0,Niet beantwoord,0 van de 2 vragen zijn beantwoord.
97916358-6cc6-47fa-84a1-7317343c0274,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9791d0e2-b188-4ab0-8a9c-c60fa589550c,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9792097e-55f2-4efa-8f6a-3d779be562fa,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9792b6b9-8efd-4821-a345-21a6a7640a7e,2,0,0.0,Niet beantwoord,0 van de 2 vragen zijn beantwoord.
9796f33e-070e-40c9-a468-5a4320bcfd8d,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9798ccaa-bae8-4617-a04a-fa58187406a0,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
979b598c-e07b-44aa-9145-d0d04913dca4,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97a5546e-eb1b-4751-9187-27f211598e31,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97a86eea-1e2f-4825-8db1-7c8f3ebfa8ae,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97ac1019-a158-4df7-9ff5-b49a9a27a03a,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97ae6f09-ab18-4e9b-b400-fd8f31624d89,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97af7cdb-9a4a-4866-b8af-32377a8e2af7,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97b0a5bd-881d-43b3-ae30-e5fd44a4e6c6,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97bbffa3-82e5-4072-9ca9-65a17012c431,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97c0bd13-4da9-4844-b49c-6716657837cd,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97c33d74-30ba-4b3f-bbc9-8910ed9bad8b,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97c34464-70c7-4680-bb32-b6e52b998fa8,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97c431f7-1fb2-46b8-8265-c7ea08aebf69,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97c8322f-1e80-4d0d-bb8f-0a91f76114b5,5,0,0.0,Niet beantwoord,0 van de 5 vragen zijn beantwoord.
97cc4663-e5b5-4bec-a76f-e87cfa6088df,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97d26415-0e6f-4533-90be-517f3910e195,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97d2a07a-4cf9-4e9e-91fb-a154abf2864d,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97d2cc88-f2ec-4a0a-80b8-ea6881d9205b,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
97d9d254-4ff5-4baa-a564-a350d21cef60,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97e082de-3548-4371-8de4-ed90478cca9a,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
97e1b80a-d8f5-40d9-b740-a64b12f53d3a,2,2,100.0,Beantwoord,2 van de 2 vragen zijn beantwoord.
97e51e87-02b5-4009-8f4a-b577d5024c33,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
97e77883-bada-4ee7-82e6-0c585f91f9ed,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97e7a7cd-0c52-4355-97ec-2a882fde487a,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97e94fd1-23a9-464d-afb0-f805e4bde66e,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
97e9a666-2887-4442-a9f4-00dd6009666c,2,1,50.0,Deels beantwoord,1 van de 2 vragen zijn beantwoord.
97e9b83e-b364-413e-b13e-8f14f8fdb36e,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97f493f9-84b1-4cb5-8299-391f386ce201,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97f76afc-a645-4969-a27b-48ed8502f2eb,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97f8324b-4d78-4008-86e1-d142c0ba3a11,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
97f9589a-f240-43c3-8005-7f6018ef5030,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97fd1f01-9a0c-4743-977a-f93113aaba1e,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
97fd2670-6056-46d8-b5c7-4a8394a516bb,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9805e258-d914-4588-bdf3-aece28ca70c9,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9807f578-e865-4db8-b9dd-f6adb2be5a85,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
980d734a-3ce5-408c-90eb-4808d858839f,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
980d8271-4c39-40c8-bb0b-baa68875fd8c,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
981030c4-7673-4b21-9c3b-225e5de241b7,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9812174c-2734-45d7-83c8-b19f5e1f5b7d,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98130297-d002-4654-adb6-1e0a86c5b7a5,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
9814cf8c-2dd5-4ff6-8f8f-af200629fbab,3,0,0.0,Niet beantwoord,0 van de 3 vragen zijn beantwoord.
98181bc1-fead-4086-95a4-052ecbae2996,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98221227-26e0-42a4-bc91-ff7edbfdf0f6,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
982914d0-d35c-472b-8b11-eebf0b75de77,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
982b5024-58fc-45cf-97f8-0781536e0ba3,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
982c76fb-a217-4353-b027-eb8476ce83b1,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
982d28c7-98dd-45dd-b089-b694f274f1a3,2,0,0.0,Niet beantwoord,0 van de 2 vragen zijn beantwoord.
98325911-5c65-48ec-a134-0c8ddb958a72,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
983e63ac-2224-42f5-bae4-1e2e44950030,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
9842511f-5b89-48a6-b694-490c1e0109ff,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9843c3c1-0eeb-4676-9d99-c73dd4479352,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9845a4d5-0581-42f5-8da4-88de622761e9,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98463df0-2502-4a3b-97b1-87716315ad65,7,1,14.3,Deels beantwoord,1 van de 7 vragen zijn beantwoord.
98478685-3c5e-41e3-bd57-8e3471ba6587,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9849c53f-3ec2-469f-85ed-82e3822c954d,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
984c4e72-4cb7-45ca-977d-d438aec3da10,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
984f9b96-feeb-4ca4-a110-eadec328c3ab,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9853a4c3-5ddd-4834-9644-2977348b8b46,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9859093d-1a09-4478-9c64-c8169538a750,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
985965b3-51c4-4684-a068-fcf11eafaf97,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
985a22e6-0315-4394-9989-478527aea0b0,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
985b964f-ff31-466b-8eb0-a502f39b37a3,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
985c0dc6-21b3-4046-bea9-377b2f41ad24,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
985f05bb-791e-416a-9cb9-846025ceaed5,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
985f7c42-2f1a-48b6-87ff-14d9b74e33fa,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98601ef9-09d0-411c-b6de-bd1b1919856d,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
9861fafb-1b40-4918-bf43-9a373264e0ef,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
986469ab-07fa-4458-9575-f5d0bbf1dad6,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
986581e3-cbde-4fcf-b55c-79109068569a,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98694719-a969-4199-b547-8c3987485961,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
986b46ba-f1d9-4b00-85e3-9903f152ef42,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
986eb0db-1457-431e-9d1c-3e8dd8e184fe,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
986ef179-6875-444e-8894-5d272a035bfd,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
986f4d5d-b46c-4f13-b161-4650134023b4,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9870798c-5c82-402e-aaaf-335952c9878f,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9871b460-7ffc-4055-ab9c-ae0772cdd8ea,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98768c25-3a47-4c92-b377-675ef7724136,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9878658a-c9ab-4b91-8f2c-d93acc045ab4,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
988188e2-f081-440a-801e-cb229803360f,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9881efdc-fb29-4a2d-8f65-b19c396351b5,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9883748e-7ab2-4d85-9c37-3dd977451812,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9883ba05-7cec-471d-9a79-5c8a36163316,2,0,0.0,Niet beantwoord,0 van de 2 vragen zijn beantwoord.
98852d11-f454-4e15-a10d-347aae65c41e,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
98856eca-b655-4b05-9a6c-0a5598fdd849,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98880c2b-5a7b-406b-a125-c914b4ca0155,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
988e1471-4f5e-4eb4-8e3d-26c865dec66e,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
988e4db6-65eb-44dd-b5d0-8d9a466d69b3,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
989384ec-0b3b-4339-be45-24cf72b12ca0,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9895ed4f-4920-48d7-9a76-7eb5b6957b66,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98a1916b-f4bf-4875-a6ee-8e64a937f105,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98a4894e-3d4a-4112-addd-d9e9d169838e,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
98a5337e-fba1-4d75-85ad-2e625429d428,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98a71676-0918-447c-987e-e1be176f50a1,3,0,0.0,Niet beantwoord,0 van de 3 vragen zijn beantwoord.
98acb35b-560e-444a-b532-9362110dbde3,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98ad5313-270f-44b3-a88c-c653061554fe,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
98b4057f-fedd-4bad-ae0d-3253ac562f8a,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98b434ee-df5f-40c9-b7b5-7fb059dc418a,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
98b46d8c-d8a8-4779-9477-57388efffe42,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98b6fbe4-4452-46c5-a209-8d005ddf33f7,2,0,0.0,Niet beantwoord,0 van de 2 vragen zijn beantwoord.
98ba4a8f-a4d7-44c8-b297-b0c9fb4944c0,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98ba67a6-7d76-4840-a03c-6ef2c71075a6,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98bb2ecf-e342-481e-9716-80d6f3260606,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98be0aab-4202-4f47-8c32-4aac5f74a17c,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98c076ee-b988-44a4-835a-590b943df29b,2,0,0.0,Niet beantwoord,0 van de 2 vragen zijn beantwoord.
98c36223-02a0-4cf9-971a-37ccce055b00,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98c6013a-d1dc-4386-a94d-4296bbe38662,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
98c79116-4155-42ce-9d96-85e47e1a9d79,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98c85111-d2a6-4b55-80ec-fb9730b1e622,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
98cf02b0-f6b8-4101-bc0e-db30c893306a,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98d12ef8-48e2-4ece-9760-73c948e7f4cf,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98d33bfe-e739-449b-8bdc-325e8a8296b2,3,0,0.0,Niet beantwoord,0 van de 3 vragen zijn beantwoord.
98d5b18b-8751-4f49-8277-3b1da467c54f,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98de2d65-49bd-4a1c-acaa-211ed2f528c3,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98e74b6f-4cba-4517-b694-5d983b12cd0a,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98e7f552-b6cf-4e37-a31b-58e583619c60,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98e8350d-d884-4703-b67b-7dbe8bf4da20,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
98f74ce2-fcb2-4bb9-a507-1c9b6f8bbf89,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
98f92fca-57ff-4887-8d60-438c3b25c5a7,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
99023dbb-697d-4f99-8271-7cabd9f5db0b,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99094054-48a7-4891-ace2-65ae3af31a09,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
990b1140-6e86-48ed-aa3c-00a58f59d3fc,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
991030cd-2dc9-4dc8-a9b1-0a35631952fa,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9913a16e-cb9a-4343-87a8-3d4d4c97c8d8,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
991562c4-7683-4ec1-937d-cdd70922617a,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
9915f56b-93a0-426b-8605-551d0f0ecbeb,3,1,33.3,Deels beantwoord,1 van de 3 vragen zijn beantwoord.
991bcc35-a480-43cb-8891-177ad2098d2b,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
991e4b65-9251-4339-8689-27332688aedf,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
991e6fc1-3525-4b9b-8740-a8500d033532,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
991ff23d-d3fc-43d3-940d-91eae5c4434e,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9921a7da-5585-4ddd-aa1a-829f6c8b2f37,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9922a3d3-bc13-4ea2-842f-968dd589b929,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99286b04-25a5-4d65-9324-c77942ceaec2,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
9929153c-c956-4235-bbe3-d1e2f0dccf24,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
992a4e65-f9ee-4937-a6ed-c706f2784934,7,0,0.0,Niet beantwoord,0 van de 7 vragen zijn beantwoord.
992b4aef-926f-4203-b5fd-1644ed3a29f3,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
992be5af-3757-48c2-85c7-5db1af7bb9de,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99303d4e-a8c0-422f-8352-461f40f41d01,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
993154dd-42ba-4e16-8ae5-c07d5d6127b7,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9931725d-4c94-4730-a3dd-02156daa75fd,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
993ccf0a-5a70-429d-9e5f-be5c095d9b13,3,0,0.0,Niet beantwoord,0 van de 3 vragen zijn beantwoord.
99430599-ae00-4f57-8d82-8beab6d47674,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99465431-90c7-4519-965f-ae2389db05fa,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99471874-0c2f-4e81-bd46-e2869edd6bd2,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9947603f-eec4-4423-8eaa-82f0e8aa01d2,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99482478-ca7f-4df3-b030-baa1a09f43ba,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
994dd52e-8c23-4e7e-be34-e9c49d694ecd,3,1,33.3,Deels beantwoord,1 van de 3 vragen zijn beantwoord.
9954c4d5-d847-452f-9c5d-a6cdf19dfba5,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99566611-88d8-4a3a-bdae-678f4d654d0f,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
995a2416-80c1-4c3b-8d8c-6216690cf33b,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
995ab3dd-b545-4ec1-ae70-9357a5c2c95d,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
995f7a62-a698-4106-87e8-c8129eaf1b76,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99611007-035a-446e-a4be-676e8a6b831d,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
99689b20-c351-4d2e-bfbe-b983ed522718,2,2,100.0,Beantwoord,2 van de 2 vragen zijn beantwoord.
996b41d6-828d-4a9a-af28-8047a23bb65c,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
996b4f32-b71a-45a6-90af-7fe039479155,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99709540-8762-4980-bfb9-4635911a837b,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9970b71b-05cf-4734-8b73-d3445f25f59a,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9971a709-02cf-44ef-b5f5-5f1d1b7b22f6,16,3,18.8,Deels beantwoord,3 van de 16 vragen zijn beantwoord.
9972e67b-736f-4190-a2f8-b3a07e564c9a,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
997497b1-3158-4dce-8ae3-292b889e0702,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
997500e6-b7a4-4386-b941-dcb3ef70cfc2,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
997cd6c9-8dab-409e-8af9-a82018ab4ba0,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9980fbf6-71bc-4163-b774-9f2a40e449cd,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9982b9e4-e05c-4148-a728-903b0fcc4a24,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
998405f0-7778-4186-b6a9-302f864cc0ac,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9984b3f8-481a-4495-afa4-e4e735569d43,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
9984f21a-b904-4a59-9491-6903cbe593f0,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
9985a323-7066-427e-9b4d-201df0894e30,2,0,0.0,Niet beantwoord,0 van de 2 vragen zijn beantwoord.
99879ed6-152f-4c4d-8cda-732b9bec8f2b,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
998bc0ba-1064-42df-a045-fb24d6f2100e,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9991567b-9b3a-4b2e-a2cd-a364d7d3180b,5,1,20.0,Deels beantwoord,1 van de 5 vragen zijn beantwoord.
9997cb52-1d6a-499a-b638-82e39302e080,1,1,100.0,Beantwoord,1 van de 1 vraag is beantwoord.
999a1e70-1ac8-4fc8-b396-9b57dc2bdeac,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
999cc3b0-3ea5-4c85-ace6-70c26e4b90a7,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
999ce825-2a35-4250-928f-1c0de63f2b16,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
99a1bbf7-ee0e-47a4-b608-eea60138a506,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99a22a5d-4961-48d4-b346-02f145f1dfcb,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99a4069e-e1aa-4a48-ada0-d9cf27060945,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99a598a1-4700-4d82-85ad-7a48b4095df7,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
99a67f88-d6c5-4db3-b93a-c89fd87232c2,6,1,16.7,Deels beantwoord,1 van de 6 vragen zijn beantwoord.
99a80b8e-8216-4f2b-b070-750c35e6bf1f,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99abe0a6-7f58-49c2-b5a1-4d5f96bb5073,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99afcda4-bf6b-4a0c-96e9-2c56b765a281,1,0,0.0,Niet beantwoord,0 van de 1 vraag is beantwoord.
99b009ef-ed6c-4e78-a557-53b2feed89d8,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99b5eac4-ce54-41a3-9e51-6690bfe2eed0,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99b62c7b-d68f-4aa7-bd3b-d28c5501371d,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99b6b96e-79d4-4e2f-a528-337366a8cefc,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99b75647-8c71-45e2-8966-f62108d33828,0,0,0.0,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
