conversation_id,aantal_bezoekersberichten,sentiment_start,zekerheid_start,sentiment_eind,zekerheid_eind,uitleg
8847d0c7-44e4-48eb-8105-1e612dd3b1aa,17,Neutraal (taakgericht),0.9225,Neutraal (taakgericht),0.7867,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 17 bruikbare bezoekersberichten."
884bab23-ba29-49d0-93f9-4beb8b9c31a0,1,Neutraal (taakgericht),0.9358,Neutraal (taakgericht),0.9358,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
884bf705-3975-4b26-9dd5-9e1326df8a68,9,Positief,0.7947,Positief,0.7909,"Het gesprek begint positief en eindigt positief, op basis van 9 bruikbare bezoekersberichten."
884cd05c-aebc-4d8c-bce5-21c9c600b161,2,Neutraal (taakgericht),0.7889,Neutraal (taakgericht),0.7499,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
884f8a62-76e4-4d52-937c-ef9a2feb6be5,1,Neutraal (taakgericht),0.9062,Neutraal (taakgericht),0.9062,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
885178fd-4e23-48dc-a7d8-730d464d4ea9,1,Neutraal (taakgericht),0.5926,Neutraal (taakgericht),0.5926,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
8851b0e6-f150-49a9-a35f-ec9ab12640a1,5,Neutraal (taakgericht),0.6618,Neutraal (taakgericht),0.6618,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 5 bruikbare bezoekersberichten."
88538a42-fb59-45f0-bbdb-8870bb485235,4,Neutraal (taakgericht),0.8559,Positief,0.6518,"Het gesprek begint neutraal (taakgericht) en eindigt positief, op basis van 4 bruikbare bezoekersberichten."
885670bb-2b0d-456c-aa61-8edcc3b6a594,1,Neutraal (taakgericht),0.6122,Neutraal (taakgericht),0.6122,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88603932-59b0-456d-876e-e2b00579c12f,2,Neutraal (taakgericht),0.8888,Neutraal (taakgericht),0.9138,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
88619220-d77f-48be-94ef-f5427f40981c,3,Neutraal (taakgericht),0.8971,Neutraal (taakgericht),0.8971,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
886493ac-d474-47cc-9ac1-ad2316b6f0c6,2,Neutraal (taakgericht),0.8891,Neutraal (taakgericht),0.825,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
8864d312-0537-4835-a1ff-702a1cd2cff4,1,Neutraal (taakgericht),0.6031,Neutraal (taakgericht),0.6031,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
8866f42d-c776-4ce5-a3f0-50fc77536287,1,Neutraal (taakgericht),0.7692,Neutraal (taakgericht),0.7692,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88682d0f-945d-4f59-9dc5-9b602944a90f,1,Neutraal (taakgericht),0.9232,Neutraal (taakgericht),0.9232,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
886ebe57-b621-40ef-978e-5bf8c52a3f39,1,Neutraal (taakgericht),0.8898,Neutraal (taakgericht),0.8898,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
8872c86a-c522-4e05-8e44-8156c9f44c00,1,Neutraal (taakgericht),0.9155,Neutraal (taakgericht),0.9155,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
8874f0f9-c956-49bd-a837-5d628ddb2b76,4,Neutraal (taakgericht),0.5587,Neutraal (taakgericht),0.9266,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 4 bruikbare bezoekersberichten."
8875d41c-cb03-473a-8585-2b1e92aff3b6,7,Negatief (gefrustreerd),0.4903,Positief,0.6702,"Het gesprek begint negatief (gefrustreerd) en eindigt positief, op basis van 7 bruikbare bezoekersberichten."
887b5fbc-be55-4ce8-bdcd-bda428c18853,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
887d1352-c8ef-4498-8df7-d800a4205f58,1,Neutraal (taakgericht),0.8847,Neutraal (taakgericht),0.8847,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88816dc9-93a2-4a0a-93e1-771ce9c6c7f8,2,Neutraal (taakgericht),0.9076,Negatief (gefrustreerd),0.4709,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 2 bruikbare bezoekersberichten."
88898551-dc9c-4405-83eb-2294c4139f06,1,Negatief (gefrustreerd),0.8002,Negatief (gefrustreerd),0.8002,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
888f97e4-5500-40dd-9714-4260c164c6a0,1,Neutraal (taakgericht),0.9262,Neutraal (taakgericht),0.9262,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
8890f659-36ad-4914-9bd4-1f58e7436ec6,3,Neutraal (taakgericht),0.6992,Neutraal (taakgericht),0.6565,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
88914d4f-5da3-445b-a025-c64e59c939e7,5,Neutraal (taakgericht),0.8186,Negatief (gefrustreerd),0.5311,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 5 bruikbare bezoekersberichten."
8897b66d-905f-4f88-9ecc-45b0f1ad7532,1,Neutraal (taakgericht),0.9061,Neutraal (taakgericht),0.9061,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88995c56-da5e-4152-8b3d-eebe40bbb9f8,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
889d2ad3-5308-4b72-a7ec-9cf3e040c0a5,1,Neutraal (taakgericht),0.7799,Neutraal (taakgericht),0.7799,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
889fedfd-d54c-4c4b-8a95-986b5abfe58f,1,Neutraal (taakgericht),0.9323,Neutraal (taakgericht),0.9323,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88a0d8d8-4863-4497-a2a8-093ce24d0c3c,1,Neutraal (taakgericht),0.8823,Neutraal (taakgericht),0.8823,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88a21718-1c66-4ac3-b3e5-b5d2f34af1e6,5,Neutraal (taakgericht),0.9188,Neutraal (taakgericht),0.919,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 5 bruikbare bezoekersberichten."
88aaa61f-c5e5-45e2-9870-e06cb2d93510,1,Neutraal (taakgericht),0.8899,Neutraal (taakgericht),0.8899,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88add74b-4280-44cd-a1cf-c14ab895b352,1,Neutraal (taakgericht),0.8024,Neutraal (taakgericht),0.8024,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88b14b83-b0fc-4874-bc31-74f2ee019ecd,8,Neutraal (taakgericht),0.866,Neutraal (taakgericht),0.8667,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 8 bruikbare bezoekersberichten."
88b6d5fe-87d3-402f-802c-b39c37f36ded,1,Neutraal (taakgericht),0.8879,Neutraal (taakgericht),0.8879,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88ba64a4-4ee9-479f-8ec2-03228b1e6d84,1,Neutraal (taakgericht),0.9283,Neutraal (taakgericht),0.9283,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88ba790f-5017-4624-a586-bdfcdd72bee2,2,Neutraal (taakgericht),0.8789,Neutraal (taakgericht),0.8846,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
88c3ae2e-c186-4119-b87b-23911076c0ae,1,Neutraal (taakgericht),0.7791,Neutraal (taakgericht),0.7791,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88c47203-7668-47c6-b60d-abe13c7900a1,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
88c566f2-94ea-4157-8aab-b1dfc7aa5c57,5,Neutraal (taakgericht),0.898,Neutraal (taakgericht),0.7974,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 5 bruikbare bezoekersberichten."
88c84822-18ea-4125-ad22-1f52693150e8,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
88d11663-8a20-49cb-8e74-3e4a25ebba7a,1,Neutraal (taakgericht),0.8213,Neutraal (taakgericht),0.8213,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88d43cee-c5bb-4d08-b4dc-be23713ea356,1,Neutraal (taakgericht),0.6581,Neutraal (taakgericht),0.6581,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88d55c0a-c2ab-462c-9546-b87642ac7504,4,Neutraal (taakgericht),0.9062,Positief,0.2993,"Het gesprek begint neutraal (taakgericht) en eindigt positief, op basis van 4 bruikbare bezoekersberichten."
88d78e88-55be-44d8-a904-3cda60dfe1de,2,Neutraal (taakgericht),0.3764,Neutraal (taakgericht),0.8016,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
88d7ef5c-c321-4db7-acd5-74db443c806e,3,Neutraal (taakgericht),0.9211,Neutraal (taakgericht),0.9211,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
88d99ad7-9c9f-44e5-bdb8-7c28cfb08498,7,Neutraal (taakgericht),0.9375,Positief,0.4201,"Het gesprek begint neutraal (taakgericht) en eindigt positief, op basis van 7 bruikbare bezoekersberichten."
88da6aa4-4579-4b9b-b0ae-6e8e56e77046,1,Positief,0.8081,Positief,0.8081,"Het gesprek begint positief en eindigt positief, op basis van 1 bruikbaar bezoekersbericht."
88de208c-8286-4bd7-8c7f-ed85543f879e,2,Neutraal (taakgericht),0.8894,Neutraal (taakgericht),0.9097,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
88e1a260-43e1-43cf-b784-7584b06339f1,1,Neutraal (taakgericht),0.9338,Neutraal (taakgericht),0.9338,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88e2bce1-c47d-451f-9aa7-153d8bb53d13,3,Negatief (gefrustreerd),0.4802,Positief,0.5394,"Het gesprek begint negatief (gefrustreerd) en eindigt positief, op basis van 3 bruikbare bezoekersberichten."
88e488d0-d3a7-4329-9d49-91648c25addf,1,Neutraal (taakgericht),0.8099,Neutraal (taakgericht),0.8099,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88e6a611-5387-4162-b156-44bf071b01f0,1,Negatief (gefrustreerd),0.6646,Negatief (gefrustreerd),0.6646,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
88ed6f9b-15c2-467c-9f27-69d243c12b5f,3,Negatief (gefrustreerd),0.6622,Neutraal (taakgericht),0.7499,"Het gesprek begint negatief (gefrustreerd) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
88efefbf-8e20-4ed0-8272-64046de0264c,1,Neutraal (taakgericht),0.9125,Neutraal (taakgericht),0.9125,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88f092ed-f9c9-4dde-95c4-f85725a24c10,1,Neutraal (taakgericht),0.9222,Neutraal (taakgericht),0.9222,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88f24d72-6e92-4622-8dd1-7c29789b3c0a,4,Neutraal (taakgericht),0.8854,Negatief (gefrustreerd),0.617,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 4 bruikbare bezoekersberichten."
88f2d3fb-fb51-466a-9921-c69ad4f13799,1,Neutraal (taakgericht),0.8724,Neutraal (taakgericht),0.8724,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88fb341b-2438-47c7-9252-fed134cef599,1,Neutraal (taakgericht),0.8971,Neutraal (taakgericht),0.8971,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
88fba0fb-dec3-408c-bd2f-99e49b8d0cad,2,Neutraal (taakgericht),0.8944,Negatief (gefrustreerd),0.6245,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 2 bruikbare bezoekersberichten."
8900090a-4264-4a14-a10f-04ebd674156a,1,Neutraal (taakgericht),0.9158,Neutraal (taakgericht),0.9158,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89032121-5f16-4525-8dc5-52b4f8411ffb,2,Positief,0.5471,Neutraal (taakgericht),0.8591,"Het gesprek begint positief en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
89039055-7713-431b-8657-1f938bb94512,1,Negatief (gefrustreerd),0.4742,Negatief (gefrustreerd),0.4742,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
89089aea-6f4f-4838-950b-e5089cfa23ce,1,Neutraal (taakgericht),0.8673,Neutraal (taakgericht),0.8673,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
890f2b2e-58a9-49a0-968f-c72cc79c1909,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
891388fc-146c-4ce0-91b1-0c230825d00a,1,Neutraal (taakgericht),0.6632,Neutraal (taakgericht),0.6632,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
891801a1-c32b-4644-b870-be14f2ca5e07,2,Neutraal (taakgericht),0.9179,Neutraal (taakgericht),0.8697,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
8922ac61-8adc-4ffe-ab9b-344d7e7f18e7,1,Neutraal (taakgericht),0.9407,Neutraal (taakgericht),0.9407,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
8922eb19-63a2-43b4-986b-a58cfbfc411b,1,Neutraal (taakgericht),0.8474,Neutraal (taakgericht),0.8474,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
8923d287-c399-41e8-924f-1e7889eca1fb,2,Neutraal (taakgericht),0.8989,Neutraal (taakgericht),0.4999,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
892ffaac-a354-4c41-a09d-e41bb065536b,2,Neutraal (taakgericht),0.9281,Neutraal (taakgericht),0.8169,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
89349500-9811-4838-a591-947118d60309,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
89364101-af00-4a81-a06d-ecc06a5497c7,1,Neutraal (taakgericht),0.8405,Neutraal (taakgericht),0.8405,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
893eca50-e0f0-422c-9f2f-91938ed42f36,1,Neutraal (taakgericht),0.8627,Neutraal (taakgericht),0.8627,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
894431cd-a0a3-4613-b4b6-a63fa6efd0ac,1,Neutraal (taakgericht),0.8416,Neutraal (taakgericht),0.8416,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
894d3175-2e49-4993-a2af-085573c0255f,1,Neutraal (taakgericht),0.7758,Neutraal (taakgericht),0.7758,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89531d12-b721-4b7b-8333-a05dbfe5dfa2,7,Negatief (gefrustreerd),0.8098,Neutraal (taakgericht),0.7944,"Het gesprek begint negatief (gefrustreerd) en eindigt neutraal (taakgericht), op basis van 7 bruikbare bezoekersberichten."
8957ef78-0e07-4dc3-86d3-4d1d6b99bcd4,1,Neutraal (taakgericht),0.9337,Neutraal (taakgericht),0.9337,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
895e9f88-64fb-4f98-8587-283c588ed59b,3,Neutraal (taakgericht),0.908,Neutraal (taakgericht),0.89,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
896132c6-38f1-49c5-ab10-d3785daceb1e,5,Neutraal (taakgericht),0.8791,Negatief (gefrustreerd),0.8291,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 5 bruikbare bezoekersberichten."
8961f1f3-cf01-4d67-a3e1-7ac895b8c836,1,Neutraal (taakgericht),0.8891,Neutraal (taakgericht),0.8891,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
896227b9-f17c-4f97-8732-86bcc18945ba,1,Neutraal (taakgericht),0.9142,Neutraal (taakgericht),0.9142,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
8964adf5-2e86-42e1-b3da-cb77ee563bc0,12,Neutraal (taakgericht),0.8854,Negatief (gefrustreerd),0.4242,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 12 bruikbare bezoekersberichten."
896dac16-6083-46d8-a6c6-5e6c7a5b50a2,2,Neutraal (taakgericht),0.9396,Negatief (gefrustreerd),0.5311,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 2 bruikbare bezoekersberichten."
896e33e5-02b7-4e8d-890a-fde6ae5d8d40,1,Neutraal (taakgericht),0.9286,Neutraal (taakgericht),0.9286,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
897a8b80-feb8-41c7-bbde-03b248d7c15e,1,Neutraal (taakgericht),0.8843,Neutraal (taakgericht),0.8843,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
897d3e45-c464-4190-825b-48caed6186f4,1,Neutraal (taakgericht),0.8213,Neutraal (taakgericht),0.8213,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
8980aa0c-4aad-415e-aa49-0446f419773e,1,Neutraal (taakgericht),0.8777,Neutraal (taakgericht),0.8777,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
898231a3-c86b-4163-9b01-739ba17878c8,3,Neutraal (taakgericht),0.9127,Neutraal (taakgericht),0.878,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
89860427-2ac1-42c0-9d6e-b0b273304273,1,Neutraal (taakgericht),0.8947,Neutraal (taakgericht),0.8947,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
898656f2-4653-4647-a1b0-f93e987d7202,1,Neutraal (taakgericht),0.9264,Neutraal (taakgericht),0.9264,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89866492-5df1-4861-8031-f800340d0668,1,Neutraal (taakgericht),0.8756,Neutraal (taakgericht),0.8756,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
8988a4bb-1649-45dd-8f02-7c05a3efc154,1,Neutraal (taakgericht),0.8311,Neutraal (taakgericht),0.8311,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
898a730a-8932-40f9-a88a-8449b461ac0f,1,Neutraal (taakgericht),0.3989,Neutraal (taakgericht),0.3989,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
898cf18d-63e1-4819-88d7-c89e7ed713c4,2,Neutraal (taakgericht),0.903,Negatief (gefrustreerd),0.597,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 2 bruikbare bezoekersberichten."
898f2fb1-6311-438d-9919-3bb9eac2659c,3,Neutraal (taakgericht),0.9386,Neutraal (taakgericht),0.93,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
898fe7e7-9aec-4fa1-bd6a-13acfbc177c5,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
899685ad-725a-4a85-96cc-af595583d958,2,Neutraal (taakgericht),0.8817,Neutraal (taakgericht),0.9325,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
8996f303-6317-49b4-b65a-37f3719bd9e1,5,Neutraal (taakgericht),0.4943,Positief,0.3772,"Het gesprek begint neutraal (taakgericht) en eindigt positief, op basis van 5 bruikbare bezoekersberichten."
8998816f-d5f2-4291-b483-e4f2ab044161,10,Positief,0.4843,Neutraal (taakgericht),0.925,"Het gesprek begint positief en eindigt neutraal (taakgericht), op basis van 10 bruikbare bezoekersberichten."
89a03c88-0c2a-4922-9884-ea278118b449,3,Neutraal (taakgericht),0.8741,Neutraal (taakgericht),0.8861,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
89a0f437-70db-4a32-9578-3fe26140c31c,1,Neutraal (taakgericht),0.8324,Neutraal (taakgericht),0.8324,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89a142b2-d15b-4501-912f-fff7f6e21922,2,Negatief (gefrustreerd),0.4039,Neutraal (taakgericht),0.8959,"Het gesprek begint negatief (gefrustreerd) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
89a42285-47c5-4846-9c9e-de027b52adea,1,Neutraal (taakgericht),0.8842,Neutraal (taakgericht),0.8842,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89ab7e1b-f642-4efa-9b65-5bc5d6f7b142,3,Neutraal (taakgericht),0.9159,Neutraal (taakgericht),0.8536,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
89b10893-8d01-41ee-945c-b2a4a35cd20c,1,Neutraal (taakgericht),0.8997,Neutraal (taakgericht),0.8997,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89b1bde5-0181-4d00-ac4c-9b583f3e1511,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
89b35c21-ab89-4255-aa08-39e979173972,1,Neutraal (taakgericht),0.889,Neutraal (taakgericht),0.889,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89b3aca6-905b-425f-bc9d-02a01b8d1747,1,Neutraal (taakgericht),0.8981,Neutraal (taakgericht),0.8981,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89b5105e-59fd-4562-a529-93189318c934,4,Neutraal (taakgericht),0.902,Neutraal (taakgericht),0.8708,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 4 bruikbare bezoekersberichten."
89b5fe51-14b5-4791-a394-52c7531eacae,1,Neutraal (taakgericht),0.7882,Neutraal (taakgericht),0.7882,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89ba25a3-8300-4667-8591-c561733050d0,3,Neutraal (taakgericht),0.9225,Neutraal (taakgericht),0.6908,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
89bb9919-9943-4f8b-9302-f8d98374e8c0,1,Neutraal (taakgericht),0.4727,Neutraal (taakgericht),0.4727,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89c20044-7ffb-40e2-b0ce-7e0e4d5733f5,1,Neutraal (taakgericht),0.569,Neutraal (taakgericht),0.569,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
89c3564b-a4cd-4828-aeec-d5f204182131,4,Negatief (gefrustreerd),0.6418,Negatief (gefrustreerd),0.7596,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 4 bruikbare bezoekersberichten."
