conversation_id,sentiment_customer_message_count,sentiment_starting_sentiment,sentiment_starting_confidence,sentiment_ending_sentiment,sentiment_ending_confidence,sentiment_explanation,answer_check_aantal_vragen,answer_check_aantal_beantwoord,answer_check_percentage_beantwoord,answer_check_telt_mee,answer_check_eindoordeel,answer_check_uitleg,intent_intent_count,intent_intents,topic_topic_count,topic_topics,language_language,language_confidence,language_is_multilingual
def2dfac-b0a2-40ea-9ce4-a68c6d5e5a7c,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
e5b80087-cef2-456a-8b84-bc16e3ac1e0f,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
e613a950-35ac-444f-9285-6a23430105d1,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
e69e4a97-f37d-4abd-9e7b-777d958f4833,2.0,Neutral (task-oriented),0.9405,Neutral (task-oriented),0.9416,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 2 usable customer messages.",1,0,0.0,True,Niet beantwoord,0 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.6878; first_detected_at=2026-08-30T12:49:25.623247+00:00],2,Venue > Noise [similarity=0.4664; first_detected_at=2026-08-30T12:49:25.623247+00:00] ||| Venue > Amenities [similarity=0.3590; first_detected_at=2026-08-30T12:50:46.990899+00:00],nl,1.0,False
e921df34-d41c-4f13-9938-67ac982f9757,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
eac5956b-b439-477d-adee-9cbdf1e470a6,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
eb65ca03-724f-4df0-835c-94c3527792c5,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
ebc716db-2543-4872-9cf4-b1ce837f5393,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
ec3916b0-e14b-47ba-b4da-ed046f34acbc,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
ecae5c32-a624-4614-b7b7-06fdea193ba6,4.0,Neutral (task-oriented),0.8963,Neutral (task-oriented),0.9369,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 4 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,2,Request Information [confidence=0.5795; first_detected_at=2026-08-30T08:29:24.398190+00:00] ||| Perform Transaction / Change [confidence=0.5242; first_detected_at=2026-08-30T08:32:50.486156+00:00],4,Transport > Parking [similarity=0.5305; first_detected_at=2026-08-30T08:29:24.398190+00:00] ||| Program > General [similarity=0.5110; first_detected_at=2026-08-30T08:30:41.878566+00:00] ||| Venue > ReEntry [similarity=0.6452; first_detected_at=2026-08-30T08:32:50.486156+00:00] ||| Program > Schedule [similarity=0.7091; first_detected_at=2026-08-30T08:34:10.027163+00:00],overig,1.0,False
ed0148ca-75d0-4456-a201-f2331528ecb5,1.0,Negative (frustrated),0.3653,Negative (frustrated),0.3653,"The conversation starts negative (frustrated) and ends negative (frustrated), based on 1 usable customer message.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.8868; first_detected_at=2026-08-30T14:50:13.175247+00:00],1,Access > Upgrade [similarity=0.5858; first_detected_at=2026-08-30T14:50:13.175247+00:00],nl,1.0,False
ed4c7633-1163-46f1-8bb0-0e372819a6b2,2.0,Neutral (task-oriented),0.7625,Positive,0.8684,"The conversation starts neutral (task-oriented) and ends positive, based on 2 usable customer messages.",1,0,0.0,True,Niet beantwoord,0 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.8333; first_detected_at=2026-08-30T05:43:20.835072+00:00],2,Payments > Diet [similarity=0.3574; first_detected_at=2026-08-30T05:43:20.835072+00:00] ||| Venue > Amenities [similarity=0.6101; first_detected_at=2026-08-30T05:44:38.859135+00:00],nl,1.0,False
ee27dfd2-9050-43f1-9054-83dbb152d9a5,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
efa270bd-89fe-44ea-aa8e-50eb5c0d11db,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
f19753cb-cc7e-40a7-a766-fd8f5ad0ff5c,2.0,Neutral (task-oriented),0.6995,Neutral (task-oriented),0.6696,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 2 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Operate System [confidence=0.6799; first_detected_at=2026-08-30T10:00:50.885446+00:00],0,,und,0.0,False
f2280ecf-179f-4162-9776-d3068b8ffc1c,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
f2d39967-b9e4-4f9e-8735-9a2593371b6e,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
f4911b82-3331-4f3e-84fa-f2e4fdc7f629,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
f55ce697-e5da-48f7-ad4e-c724cd652125,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
f71d2e2b-7b2f-4834-b4ac-c79aaf5c16ed,1.0,Positive,0.4616,Positive,0.4616,"The conversation starts positive and ends positive, based on 1 usable customer message.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Resolve Problem or Incident [confidence=0.2677; first_detected_at=2026-08-30T07:14:15.903519+00:00],1,Venue > LostFound [similarity=0.4367; first_detected_at=2026-08-30T07:14:15.903519+00:00],en,1.0,False
f8295e3f-c033-4c65-95dd-62e62f902aab,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
f91a288e-6007-4131-8ac7-6a8eccf814c8,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
fb0a6b9b-abb5-4899-908d-6f7d41b2bf86,4.0,Neutral (task-oriented),0.8933,Neutral (task-oriented),0.5326,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 4 usable customer messages.",2,2,100.0,True,Beantwoord,2 van de 2 vragen zijn beantwoord.,2,Active Navigation Help [confidence=0.5504; first_detected_at=2026-08-30T00:01:54.223184+00:00] ||| Request Information [confidence=0.4849; first_detected_at=2026-08-30T00:02:44.347333+00:00],3,Venue > LostFound [similarity=0.5200; first_detected_at=2026-08-30T00:01:54.223184+00:00] ||| Venue > Lockers [similarity=0.5733; first_detected_at=2026-08-30T00:02:44.347333+00:00] ||| Program > Schedule [similarity=0.3995; first_detected_at=2026-08-30T07:33:52.826436+00:00],en,1.0,False
fb418a67-4a0a-4be2-b590-4f523c1de981,2.0,Neutral (task-oriented),0.8839,Neutral (task-oriented),0.7094,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 2 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,2,Operate System [confidence=0.2994; first_detected_at=2026-08-30T07:48:09.443717+00:00] ||| Request Information [confidence=0.7636; first_detected_at=2026-08-30T07:49:25.352976+00:00],1,Venue > Lockers [similarity=0.5084; first_detected_at=2026-08-30T07:49:25.352976+00:00],de,1.0,False
fb57ebd4-d916-4045-965c-8248dd7ce09e,6.0,Neutral (task-oriented),0.9265,Neutral (task-oriented),0.9258,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 6 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.7950; first_detected_at=2026-08-30T11:09:44.193768+00:00],5,Program > Schedule [similarity=0.4508; first_detected_at=2026-08-30T11:09:44.193768+00:00] ||| Venue > CheckIn [similarity=0.6320; first_detected_at=2026-08-30T11:10:20.698786+00:00] ||| Transport > Parking [similarity=0.6296; first_detected_at=2026-08-30T11:40:17.026438+00:00] ||| Venue > Shops [similarity=0.3755; first_detected_at=2026-08-30T13:14:57.290291+00:00] ||| Venue > Map [similarity=0.4898; first_detected_at=2026-08-30T15:04:25.550828+00:00],en,1.0,False
fcf35615-44e2-48f1-94f7-31a0d8b4a530,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
